Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
극락도 살인사건,"A group of fishermen are gathered around a boiling pot of spicy soup while watching a sports broadcast. They suddenly catch something and pull it up, only to find a severed head in the soup. The scene then shifts to a remote island where the fishermen are headed.",스릴러,-2,C,0,0,현악기
극락도 살인사건,"A police officer and a village chief investigate the disappearance of 17 residents, suspected to be a result of a cult suicide. They find a note with cryptic messages and wonder about its significance. Suddenly, a civil defense siren interrupts their investigation. The scene ends with the camera panning out to show the village landscape.",스릴러,-4,D,0,1,키보드
극락도 살인사건,"A group of people, including a well-respected elderly man and a health center director, stand on a staircase. The elderly man praises the health center director for their work in the community. The crowd applauds. A conversation ensues about the director's abilities and job history. The group expresses gratitude for a reward from the government.",일상,2,B,1,0,관악기
극란도 살인사건,"A man is doing dishes with his mother when he sees someone with a strange look. He goes to help but is stopped by another man. Later, the first man is stared at by someone while carrying dishes. The second man wonders why an old man keeps opening his mouth. The old man suddenly has a medical emergency and is saved by a man with a bottle of oil. The crowd cheers and the old man recovers.",스릴러,-2,C,0,0,현악기
극란도 살인사건,"A person approaches a door and is suddenly attacked by someone who drags them back into a room. The door closes quietly. In a foggy night, unfinished power lines sway and make noise.",스릴러,-4,D,0,1,키보드
극란도 살인사건,"Two characters, 판수 and 덕수, are in a dark room. 덕수 wants to leave to get something from Bongsun, but 판수 insists they wait until morning. 덕수 becomes agitated and a fight breaks out, resulting in spilled cash on the floor.",스릴러,-2,C,0,0,키보드
극란도 살인사건,"Two individuals, Choon-bae and Woo-sung, are searching a cave. Choon-bae mentions a person named Bong-soon who collected money and lost it all to a gambler. Woo-sung hears a strange noise and asks Choon-bae if he is okay. Choon-bae assures him that he is fine and mentions the sound is normal. They continue deeper into the cave and hear a mysterious wind sound. Choon-bae mentions it is a common sound in the area.",스릴러,-4,D,0,1,키보드
극란도 살인사건,"A group of people discuss what to do with a bundle tied to a large rock that falls off a cliff. They consider burying it in the forest or burning it. One person suggests throwing it into the sea, but the others react negatively. Meanwhile, a man named Duk-soo emerges from the bundle, causing tension among the group.",스릴러,-2,C,0,0,관악기
극란도 살인사건,"Three people were seen entering a room, but there may have been someone else involved. The possibility of a conspiracy to murder is raised, but another person suggests it is a stretch. A knife is found next to a pair of shoes, and the suspect jumps into the ocean.",스릴러,-4,D,0,1,관악기
극란도 살인사건,"Two characters, 우성 and 용봉, are walking together with 우성 leading and 용봉 following with a gun. They hear a strange sound and 용봉 identifies it as a ghostly noise. They investigate and 용봉 skillfully unlocks a door, revealing a room with a fire and a narrow passage. They continue on, with 우성 following behind.",스릴러,-3,D,0,1,키보드
극란도 살인사건,"The village leader is smoking outside the warehouse, worried about next year's taxes. Suddenly, a commotion outside draws his attention. People are following a man with a rope. The leader listens to the villagers' complaints and declares that the recent incident was either an innocent mistake or a suspicious act. The misty island village is shrouded in uncertainty.",스릴러,-4,D,0,1,관악기
극란도 살인사건,"Chunbae is concentrating on something and scrapbooking. He pastes the 59th hidden picture search in a children's sketchbook and tries to paste the 60th one, but finds a strange note already pasted on the next page. The note reads, ""I put something that shouldn't be put in this book."" Chunbae is confused and shocked.",스릴러,-3,D,0,1,타악기
극란도 살인사건,"A group of people, including 우성, 이장, and 판수, are in a warehouse when they hear loud noises and see lantern lights. 종구 enters with 춘배, who is in a frenzy and mentions an encounter with a ghost. 우성 asks for clarification, but 이장 is hesitant to explain. 우성 asks 종구 for water and requests that 이장 and 판수 go to the clinic to retrieve his medical bag. Meanwhile, 춘배 grabs onto 우성 and demands food.",스릴러,-2,C,0,0,키보드
극란도 살인사건,Three individuals with tense expressions discuss a murder case. One of them suggests that the case may be related to a previous incident where a person was killed while trying to reveal something. The others are skeptical and ask for evidence. The speaker suggests that the person who caused the previous incident may have been present at the scene of the current murder.,스릴러,-4,D,0,1,관악기
극란도 살인사건,"The input describes various scenes at night near the ocean with music playing in the background. The first scene involves a person named 우성 struggling in the water and finding a pair of floating shoes. In the second scene, an old man named 김노인 stands motionless while looking out at the sea. The third scene involves a woman named 태기 엄마 who has lost her mind and is being cared for by 판수, while 춘배 arrives with 이기사 and 조기사.",스릴러,-4,D,0,1,현악기
넘버3,A person named Taeju wakes up to the sound of a ringing phone and reaches for it. They are disoriented and have been drinking. They are surprised and shocked by the news they hear on the phone.,스릴러,-3,D,0,1,타악기
넘버3,"The scene depicts a violent interrogation in a desolate factory. The protagonist, Tae-ju, is beaten and tortured by two gangsters, Chok-je-bi and Jo-pil. Despite the brutality, Tae-ju remains defiant and refuses to give in. The scene ends with Tae-ju being stabbed with a knife, but it is unclear if she survives.",스릴러,-2,C,0,0,관악기
넘버3,"A group of men are drinking and playing poker. One of them, named Jaechul, is particularly aggressive and violent. Another man, Dosik, asks for his opinion on a hidden card, and Jaechul reveals that he has a diamond ace. Dosik suggests they team up in future games. Later, Jaechul brutally attacks a man nicknamed ""Jaedol-i"" in front of the others, causing blood to splatter everywhere. Dosik and another man, Taesoo, are disturbed by the violence.",액션,-3,D,0,1,일렉기타
